age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribe
36,blue-collar,single,secondary,no,3508.0,yes,no,cellular,7.0,apr,183.0,1.0,,3,failure,0
36,admin.,married,secondary,no,39.0,yes,no,cellular,7.0,apr,194.0,,-1.0,0,unknown,0
36,admin.,married,secondary,no,1588.0,yes,no,cellular,7.0,apr,103.0,1.0,-1.0,0,unknown,0
31,management,married,secondary,no,625.0,yes,no,cellular,7.0,apr,424.0,1.0,138.0,1,failure,0
40,admin.,single,secondary,no,963.0,yes,no,cellular,7.0,apr,479.0,1.0,-1.0,0,unknown,0
45,entrepreneur,single,primary,no,0.0,no,no,,7.0,apr,354.0,1.0,-1.0,0,unknown,0
40,admin.,single,unknown,no,355.0,yes,no,cellular,7.0,apr,345.0,2.0,,6,other,0
33,blue-collar,single,secondary,no,706.0,yes,no,cellular,7.0,apr,,1.0,322.0,1,failure,0
53,blue-collar,divorced,secondary,no,1912.0,yes,yes,cellular,7.0,apr,210.0,1.0,253.0,2,failure,0
36,management,single,tertiary,no,11767.0,yes,no,cellular,7.0,apr,,,-1.0,0,unknown,0
40,admin.,married,secondary,no,2591.0,yes,yes,cellular,7.0,apr,389.0,,266.0,2,other,0
43,entrepreneur,married,tertiary,no,,yes,no,cellular,7.0,apr,197.0,1.0,-1.0,0,unknown,0
38,technician,single,secondary,no,0.0,yes,no,cellular,7.0,apr,196.0,2.0,-1.0,0,unknown,0
46,technician,married,secondary,no,138.0,yes,no,,7.0,apr,226.0,2.0,-1.0,0,unknown,0
36,services,married,secondary,no,3740.0,yes,no,cellular,7.0,apr,,,-1.0,0,unknown,0
47,unemployed,married,secondary,no,817.0,no,no,cellular,7.0,apr,721.0,4.0,-1.0,0,unknown,1
32,blue-collar,married,secondary,no,897.0,yes,no,cellular,7.0,apr,293.0,3.0,322.0,2,failure,0
33,management,married,tertiary,no,0.0,yes,no,,7.0,apr,366.0,,-1.0,0,unknown,0
53,blue-collar,married,primary,no,53.0,yes,no,cellular,7.0,apr,208.0,1.0,140.0,1,failure,0
47,unemployed,married,primary,no,2290.0,yes,no,cellular,7.0,apr,274.0,1.0,,0,unknown,0
56,management,married,tertiary,no,167.0,yes,no,telephone,,apr,189.0,,-1.0,0,unknown,0
44,unemployed,divorced,secondary,no,522.0,no,no,cellular,7.0,apr,411.0,1.0,-1.0,0,unknown,0
29,self-employed,single,tertiary,no,1457.0,yes,no,cellular,7.0,apr,89.0,1.0,314.0,1,other,0
35,,married,tertiary,no,1859.0,yes,no,,7.0,apr,157.0,1.0,,2,failure,0
53,blue-collar,married,secondary,no,2531.0,yes,no,,7.0,apr,413.0,,-1.0,0,unknown,0
46,blue-collar,single,tertiary,no,,no,no,cellular,7.0,apr,299.0,1.0,-1.0,0,unknown,1
50,services,single,secondary,no,1716.0,yes,no,cellular,7.0,apr,272.0,,-1.0,0,unknown,0
31,blue-collar,married,primary,no,1601.0,no,no,cellular,7.0,apr,615.0,1.0,137.0,3,failure,0
37,technician,divorced,tertiary,no,,yes,no,,7.0,apr,436.0,1.0,140.0,2,failure,0
38,services,single,secondary,no,,yes,no,,7.0,apr,255.0,2.0,,0,unknown,0
41,services,married,secondary,no,446.0,yes,no,cellular,7.0,apr,93.0,,140.0,2,failure,0
27,admin.,single,tertiary,no,2068.0,no,no,cellular,7.0,apr,49.0,2.0,-1.0,0,unknown,0
56,technician,married,primary,no,,no,no,cellular,7.0,apr,44.0,,-1.0,0,unknown,0
39,blue-collar,single,primary,no,581.0,yes,no,cellular,7.0,apr,620.0,1.0,39.0,2,success,0
48,services,married,secondary,no,665.0,yes,no,cellular,7.0,apr,271.0,2.0,230.0,3,failure,0
42,technician,divorced,primary,no,5076.0,yes,no,,7.0,apr,99.0,1.0,251.0,2,other,0
71,retired,married,secondary,no,951.0,no,yes,cellular,7.0,apr,83.0,1.0,-1.0,0,unknown,0
35,management,married,tertiary,no,0.0,yes,no,cellular,7.0,apr,139.0,,243.0,2,other,0
33,,married,primary,no,1064.0,yes,no,cellular,7.0,apr,311.0,1.0,,1,failure,0
33,blue-collar,married,secondary,no,1130.0,yes,no,cellular,7.0,apr,1063.0,1.0,-1.0,0,unknown,0
35,management,single,tertiary,no,714.0,yes,no,,7.0,apr,263.0,2.0,224.0,22,failure,0
43,technician,single,secondary,no,,yes,no,cellular,7.0,apr,,1.0,228.0,10,failure,0
33,services,married,secondary,no,0.0,yes,yes,cellular,7.0,apr,,1.0,-1.0,0,unknown,0
28,technician,single,secondary,no,922.0,yes,no,cellular,7.0,apr,304.0,1.0,-1.0,0,unknown,0
24,admin.,single,secondary,no,5.0,no,no,cellular,7.0,apr,66.0,1.0,330.0,1,failure,0
49,entrepreneur,divorced,tertiary,no,1342.0,yes,yes,cellular,7.0,apr,253.0,,140.0,1,failure,0
36,services,married,secondary,no,1746.0,yes,no,cellular,7.0,apr,15.0,1.0,316.0,1,failure,0
39,management,married,tertiary,no,416.0,yes,no,cellular,7.0,apr,145.0,1.0,-1.0,0,unknown,0
36,admin.,divorced,secondary,no,356.0,yes,no,cellular,7.0,apr,244.0,,313.0,1,failure,0
50,blue-collar,married,secondary,no,2320.0,yes,no,cellular,7.0,apr,310.0,1.0,-1.0,0,unknown,0
20,student,single,unknown,no,8860.0,no,no,cellular,7.0,apr,98.0,2.0,-1.0,0,unknown,0
25,admin.,single,secondary,no,82.0,no,yes,cellular,7.0,apr,104.0,,-1.0,0,,1
31,student,single,secondary,no,735.0,no,no,cellular,7.0,apr,88.0,3.0,322.0,1,other,0
39,technician,divorced,secondary,no,17441.0,yes,yes,cellular,7.0,apr,,1.0,,0,unknown,0
41,blue-collar,married,secondary,no,1885.0,yes,no,cellular,7.0,apr,158.0,2.0,-1.0,0,unknown,0
44,unemployed,married,secondary,no,728.0,yes,no,cellular,7.0,apr,185.0,1.0,328.0,11,failure,0
41,management,married,tertiary,no,5.0,yes,no,cellular,7.0,apr,542.0,3.0,140.0,3,,0
30,technician,single,secondary,no,3568.0,yes,no,cellular,7.0,apr,265.0,1.0,-1.0,0,unknown,0
31,technician,single,secondary,no,2484.0,yes,no,cellular,7.0,apr,562.0,1.0,-1.0,0,unknown,0
51,blue-collar,married,secondary,no,,yes,no,cellular,7.0,apr,895.0,1.0,-1.0,0,unknown,1
39,services,single,secondary,no,600.0,no,no,,7.0,apr,277.0,1.0,,0,unknown,0
43,blue-collar,married,secondary,no,1617.0,yes,no,cellular,7.0,apr,239.0,1.0,-1.0,0,unknown,0
35,blue-collar,married,primary,no,-210.0,yes,yes,telephone,,apr,235.0,3.0,-1.0,0,,0
34,unemployed,married,secondary,no,428.0,yes,no,cellular,7.0,apr,221.0,2.0,267.0,3,other,0
51,blue-collar,married,secondary,no,984.0,yes,no,telephone,7.0,apr,353.0,4.0,-1.0,0,unknown,0
50,management,married,secondary,no,732.0,no,no,cellular,7.0,apr,736.0,,-1.0,0,unknown,0
48,management,divorced,tertiary,no,351.0,yes,no,cellular,7.0,apr,725.0,3.0,-1.0,0,unknown,0
54,blue-collar,married,secondary,no,5521.0,yes,no,cellular,7.0,apr,581.0,2.0,-1.0,0,unknown,0
30,management,married,tertiary,no,8623.0,no,no,cellular,8.0,apr,163.0,3.0,-1.0,0,unknown,0
45,housemaid,married,primary,no,317.0,yes,no,cellular,8.0,apr,325.0,2.0,-1.0,0,unknown,0
40,blue-collar,single,primary,no,446.0,yes,no,cellular,8.0,apr,594.0,,331.0,1,failure,0
56,technician,married,secondary,no,2847.0,no,no,cellular,8.0,apr,327.0,1.0,,0,unknown,1
49,management,married,tertiary,no,519.0,yes,no,cellular,8.0,apr,98.0,1.0,-1.0,0,unknown,0
55,blue-collar,married,secondary,no,1358.0,no,no,cellular,8.0,apr,149.0,,-1.0,0,unknown,0
35,blue-collar,married,secondary,no,0.0,yes,yes,cellular,8.0,apr,519.0,1.0,-1.0,0,unknown,0
38,blue-collar,married,secondary,no,6994.0,yes,no,telephone,8.0,apr,169.0,,139.0,2,failure,0
42,technician,married,secondary,no,233.0,no,no,cellular,8.0,apr,98.0,,231.0,4,failure,0
36,blue-collar,single,secondary,no,1822.0,yes,no,cellular,8.0,apr,952.0,1.0,,1,other,1
35,technician,single,secondary,no,16.0,yes,no,cellular,8.0,apr,903.0,1.0,-1.0,0,unknown,1
37,technician,married,secondary,no,,yes,no,cellular,8.0,apr,58.0,3.0,-1.0,0,unknown,0
54,technician,married,secondary,no,3323.0,yes,yes,cellular,8.0,apr,59.0,3.0,-1.0,0,unknown,0
57,blue-collar,married,primary,no,5949.0,yes,no,cellular,8.0,apr,123.0,1.0,-1.0,0,unknown,0
36,technician,single,secondary,no,524.0,yes,no,cellular,8.0,apr,95.0,,-1.0,0,unknown,0
53,admin.,married,secondary,no,35.0,yes,no,cellular,8.0,apr,97.0,1.0,,0,unknown,0
65,retired,married,secondary,no,20806.0,no,no,,8.0,apr,523.0,2.0,-1.0,0,,1
35,admin.,married,secondary,no,126.0,yes,no,cellular,8.0,apr,268.0,,,0,unknown,0
35,blue-collar,married,secondary,no,2926.0,yes,no,cellular,8.0,apr,182.0,,292.0,25,failure,0
28,technician,married,secondary,no,,yes,yes,cellular,8.0,apr,72.0,,-1.0,0,unknown,0
49,management,married,tertiary,no,78.0,yes,no,cellular,8.0,apr,65.0,3.0,-1.0,0,unknown,0
27,student,single,tertiary,no,3687.0,no,no,,8.0,apr,335.0,2.0,-1.0,0,unknown,0
37,admin.,single,secondary,no,810.0,yes,no,cellular,8.0,apr,376.0,1.0,295.0,1,failure,0
35,technician,single,tertiary,no,458.0,yes,no,cellular,8.0,apr,,1.0,322.0,3,failure,0
35,blue-collar,married,secondary,no,1993.0,yes,no,cellular,8.0,apr,462.0,2.0,-1.0,0,unknown,0
54,unemployed,married,secondary,no,377.0,no,no,cellular,8.0,apr,1134.0,1.0,-1.0,0,unknown,1
31,admin.,married,secondary,no,941.0,yes,no,cellular,8.0,apr,213.0,4.0,-1.0,0,unknown,0
55,self-employed,married,secondary,no,12159.0,yes,no,cellular,8.0,apr,179.0,5.0,139.0,4,failure,0
39,admin.,married,secondary,no,217.0,yes,no,,8.0,apr,284.0,1.0,308.0,4,failure,0
48,management,married,secondary,no,,yes,no,cellular,8.0,apr,1032.0,3.0,141.0,7,failure,1
44,self-employed,divorced,secondary,no,522.0,yes,no,cellular,8.0,apr,241.0,1.0,,0,unknown,0
34,student,single,tertiary,no,3404.0,yes,no,cellular,8.0,apr,420.0,,139.0,5,failure,0
36,self-employed,married,primary,no,1094.0,yes,no,,8.0,apr,291.0,1.0,335.0,1,failure,0
45,blue-collar,married,primary,no,31.0,no,no,cellular,8.0,apr,393.0,2.0,310.0,1,other,0
32,technician,married,secondary,no,303.0,yes,no,cellular,8.0,apr,150.0,1.0,267.0,4,failure,1
60,admin.,divorced,secondary,no,12039.0,no,no,telephone,8.0,apr,236.0,1.0,-1.0,0,unknown,1
38,technician,married,tertiary,no,3234.0,no,no,,8.0,apr,281.0,,141.0,2,success,0
42,blue-collar,married,secondary,no,,no,no,cellular,8.0,apr,101.0,2.0,-1.0,0,unknown,0
40,entrepreneur,married,tertiary,no,2310.0,yes,yes,cellular,8.0,apr,120.0,,,1,failure,0
28,student,single,secondary,no,11555.0,no,no,cellular,8.0,apr,125.0,2.0,,0,unknown,0
68,retired,married,primary,no,1759.0,no,no,telephone,8.0,apr,185.0,1.0,-1.0,0,unknown,0
52,services,married,primary,no,821.0,yes,yes,,8.0,apr,426.0,,-1.0,0,unknown,0
37,admin.,married,tertiary,no,2693.0,yes,no,cellular,8.0,apr,,1.0,-1.0,0,unknown,0
34,blue-collar,married,unknown,no,11.0,yes,no,,8.0,apr,233.0,1.0,-1.0,0,unknown,0
67,retired,married,secondary,no,1443.0,no,no,cellular,8.0,apr,245.0,1.0,,0,unknown,1
34,technician,married,secondary,no,2726.0,yes,no,cellular,8.0,apr,67.0,1.0,-1.0,0,unknown,0
35,blue-collar,married,secondary,no,21.0,yes,no,,8.0,apr,663.0,2.0,-1.0,0,unknown,0
27,technician,single,tertiary,no,4661.0,no,no,cellular,8.0,apr,114.0,,-1.0,0,unknown,1
27,services,single,tertiary,no,128.0,no,no,cellular,8.0,apr,83.0,1.0,-1.0,0,unknown,0
33,management,single,tertiary,no,259.0,no,no,cellular,8.0,apr,195.0,6.0,-1.0,0,unknown,0
46,blue-collar,married,primary,no,1204.0,yes,no,cellular,8.0,apr,139.0,2.0,-1.0,0,unknown,0
57,management,married,tertiary,no,1287.0,yes,no,cellular,8.0,apr,180.0,2.0,-1.0,0,,0
32,management,single,tertiary,no,1781.0,no,no,,8.0,apr,321.0,,-1.0,0,unknown,1
36,entrepreneur,married,secondary,no,419.0,yes,no,cellular,8.0,apr,34.0,3.0,-1.0,0,unknown,0
34,technician,married,secondary,no,209.0,yes,yes,cellular,8.0,apr,375.0,2.0,-1.0,0,unknown,0
39,technician,single,secondary,no,,yes,yes,cellular,8.0,apr,,,-1.0,0,unknown,0
26,admin.,married,secondary,no,3415.0,no,no,cellular,8.0,apr,209.0,1.0,-1.0,0,unknown,1
55,,married,secondary,no,12.0,no,no,cellular,8.0,apr,167.0,1.0,-1.0,0,unknown,0
50,technician,single,secondary,no,-97.0,yes,no,cellular,8.0,apr,425.0,,306.0,2,failure,0
60,unemployed,married,secondary,no,2000.0,no,no,cellular,8.0,apr,58.0,1.0,-1.0,0,unknown,0
32,technician,married,secondary,no,,yes,no,cellular,8.0,apr,518.0,2.0,,2,failure,0
71,housemaid,married,primary,no,227.0,no,no,cellular,8.0,apr,74.0,1.0,-1.0,0,unknown,0
58,blue-collar,married,primary,no,189.0,yes,no,telephone,8.0,apr,119.0,1.0,-1.0,0,unknown,0
61,housemaid,married,tertiary,no,1389.0,no,no,cellular,8.0,apr,250.0,,-1.0,0,,0
33,management,single,tertiary,no,318.0,yes,no,cellular,8.0,apr,1190.0,1.0,141.0,3,other,1
32,admin.,single,secondary,no,5.0,yes,yes,,8.0,apr,110.0,1.0,,0,unknown,0
50,management,married,unknown,no,5043.0,yes,yes,cellular,8.0,apr,201.0,1.0,-1.0,0,unknown,0
46,entrepreneur,married,tertiary,no,4726.0,yes,no,cellular,8.0,apr,405.0,1.0,,0,unknown,0
32,self-employed,single,tertiary,no,562.0,yes,yes,cellular,8.0,apr,84.0,1.0,-1.0,0,unknown,0
44,admin.,married,secondary,no,1807.0,yes,yes,cellular,8.0,apr,229.0,1.0,,1,failure,0
48,admin.,single,secondary,no,1234.0,yes,no,cellular,8.0,apr,188.0,,-1.0,0,unknown,0
25,admin.,single,secondary,no,,no,no,cellular,8.0,apr,216.0,1.0,-1.0,0,unknown,0
35,management,married,tertiary,no,1725.0,yes,yes,cellular,8.0,apr,180.0,2.0,254.0,7,failure,0
56,technician,married,tertiary,no,655.0,yes,yes,,8.0,apr,,1.0,-1.0,0,unknown,0
46,management,married,tertiary,no,964.0,yes,no,cellular,8.0,apr,174.0,1.0,-1.0,0,unknown,0
33,blue-collar,married,secondary,no,,yes,no,cellular,8.0,apr,249.0,1.0,-1.0,0,unknown,0
21,student,single,primary,no,423.0,no,no,cellular,8.0,apr,104.0,5.0,-1.0,0,unknown,1
35,management,married,tertiary,no,24.0,yes,no,cellular,8.0,apr,169.0,1.0,231.0,2,failure,0
39,management,married,tertiary,no,271.0,yes,no,,8.0,apr,101.0,1.0,-1.0,0,unknown,0
30,technician,single,secondary,no,,no,no,cellular,8.0,apr,108.0,2.0,-1.0,0,unknown,1
41,blue-collar,married,secondary,no,1521.0,yes,no,cellular,8.0,apr,46.0,4.0,-1.0,0,unknown,0
39,services,married,secondary,no,702.0,yes,no,cellular,8.0,apr,303.0,1.0,,1,failure,0
27,student,single,secondary,no,2614.0,no,no,cellular,8.0,apr,143.0,,-1.0,0,unknown,1
40,technician,married,secondary,no,1832.0,no,no,cellular,8.0,apr,179.0,,-1.0,0,unknown,0
30,services,single,secondary,no,1268.0,yes,no,cellular,8.0,apr,105.0,4.0,320.0,8,other,1
36,blue-collar,married,secondary,no,536.0,yes,no,cellular,8.0,apr,274.0,3.0,,0,unknown,1
54,entrepreneur,married,tertiary,no,,yes,no,telephone,8.0,apr,690.0,7.0,-1.0,0,unknown,0
36,management,single,tertiary,no,223.0,yes,no,cellular,8.0,apr,281.0,3.0,-1.0,0,unknown,0
31,management,single,secondary,no,1088.0,yes,no,cellular,8.0,apr,575.0,2.0,,0,unknown,1
42,blue-collar,married,secondary,no,3168.0,yes,no,cellular,8.0,apr,764.0,2.0,,0,unknown,0
24,student,single,secondary,no,745.0,yes,no,telephone,8.0,apr,93.0,,-1.0,0,unknown,0
27,admin.,married,secondary,no,1293.0,yes,no,cellular,8.0,apr,1665.0,3.0,-1.0,0,unknown,1
26,blue-collar,married,secondary,no,352.0,yes,no,cellular,8.0,apr,213.0,3.0,317.0,4,,0
37,technician,married,secondary,no,,yes,no,cellular,,apr,171.0,,,4,failure,0
29,management,single,tertiary,no,1377.0,no,no,cellular,8.0,apr,,2.0,-1.0,0,unknown,1
38,blue-collar,single,secondary,no,2580.0,yes,no,cellular,8.0,apr,1691.0,2.0,264.0,3,failure,1
50,blue-collar,married,secondary,no,562.0,yes,no,cellular,8.0,apr,280.0,2.0,-1.0,0,,0
23,admin.,single,tertiary,no,314.0,no,yes,cellular,8.0,apr,142.0,,,0,unknown,1
30,management,married,tertiary,no,357.0,yes,no,cellular,8.0,apr,78.0,2.0,289.0,2,other,0
37,services,single,secondary,no,248.0,yes,no,cellular,8.0,apr,417.0,2.0,57.0,3,failure,0
35,unemployed,married,tertiary,no,1057.0,yes,no,cellular,8.0,apr,902.0,2.0,-1.0,0,unknown,0
38,technician,married,tertiary,no,206.0,no,no,,8.0,apr,350.0,2.0,-1.0,0,unknown,1
29,technician,married,secondary,no,23.0,yes,no,cellular,8.0,apr,101.0,,,0,unknown,0
25,admin.,single,tertiary,no,1420.0,no,no,cellular,8.0,apr,124.0,2.0,-1.0,0,unknown,0
58,retired,divorced,tertiary,no,5253.0,no,no,cellular,9.0,apr,162.0,,295.0,3,failure,0
38,blue-collar,married,secondary,no,13849.0,yes,no,,9.0,apr,286.0,4.0,321.0,5,failure,0
32,technician,married,secondary,no,344.0,yes,no,cellular,9.0,apr,68.0,3.0,140.0,2,failure,0
33,blue-collar,married,primary,no,331.0,yes,no,cellular,9.0,apr,435.0,2.0,314.0,3,failure,0
44,blue-collar,married,primary,no,1704.0,yes,no,cellular,9.0,apr,312.0,2.0,-1.0,0,unknown,0
54,admin.,married,primary,no,546.0,yes,no,telephone,9.0,apr,40.0,,-1.0,0,unknown,0
37,technician,single,tertiary,no,3315.0,yes,no,cellular,9.0,apr,820.0,2.0,-1.0,0,unknown,0
48,management,divorced,tertiary,no,507.0,yes,no,cellular,9.0,apr,528.0,1.0,-1.0,0,unknown,0
36,blue-collar,married,primary,no,2730.0,yes,no,cellular,9.0,apr,,1.0,323.0,1,,0
30,technician,single,secondary,no,3286.0,yes,no,cellular,9.0,apr,743.0,1.0,-1.0,0,unknown,1
57,blue-collar,married,secondary,no,1412.0,yes,no,,9.0,apr,89.0,1.0,330.0,1,failure,0
26,student,single,secondary,no,,no,no,,9.0,apr,125.0,,-1.0,0,unknown,0
41,services,married,secondary,no,803.0,yes,no,,9.0,apr,592.0,4.0,316.0,3,failure,1
28,management,single,tertiary,no,781.0,no,no,cellular,9.0,apr,125.0,6.0,-1.0,0,unknown,0
53,blue-collar,married,primary,no,1090.0,yes,no,cellular,9.0,apr,,1.0,-1.0,0,unknown,0
34,management,married,tertiary,no,159.0,yes,yes,cellular,9.0,apr,,1.0,275.0,2,other,0
55,admin.,married,unknown,no,2038.0,no,no,,9.0,apr,394.0,,-1.0,0,unknown,1
39,management,married,tertiary,no,272.0,yes,no,cellular,9.0,apr,85.0,1.0,325.0,1,other,0
33,technician,single,secondary,no,719.0,yes,no,cellular,9.0,apr,448.0,2.0,316.0,6,failure,1
51,blue-collar,divorced,primary,no,155.0,yes,yes,cellular,9.0,apr,220.0,1.0,142.0,1,failure,0
33,services,married,secondary,no,-329.0,yes,no,cellular,9.0,apr,113.0,,,0,unknown,0
39,technician,married,secondary,no,6533.0,yes,no,cellular,9.0,apr,226.0,1.0,-1.0,0,unknown,0
42,technician,married,unknown,no,254.0,yes,no,,9.0,apr,241.0,,336.0,1,failure,0
39,technician,married,secondary,no,958.0,yes,no,cellular,9.0,apr,141.0,5.0,142.0,4,failure,0
49,admin.,married,secondary,no,909.0,yes,no,cellular,9.0,apr,730.0,,,0,unknown,0
34,blue-collar,married,primary,no,,yes,no,cellular,9.0,apr,765.0,3.0,-1.0,0,unknown,0
42,management,married,tertiary,no,1773.0,no,no,cellular,9.0,apr,311.0,1.0,336.0,1,failure,0
53,admin.,single,secondary,no,2892.0,no,no,cellular,9.0,apr,527.0,3.0,-1.0,0,unknown,1
56,blue-collar,married,primary,no,247.0,no,no,,9.0,apr,126.0,4.0,-1.0,0,unknown,0
35,management,married,primary,no,0.0,yes,yes,cellular,9.0,apr,260.0,,-1.0,0,unknown,0
59,admin.,married,secondary,no,817.0,no,no,cellular,9.0,apr,304.0,1.0,-1.0,0,unknown,0
29,blue-collar,single,secondary,no,,yes,no,cellular,9.0,apr,161.0,,316.0,2,other,0
32,admin.,married,secondary,no,393.0,yes,no,cellular,9.0,apr,,1.0,330.0,1,failure,0
34,unemployed,married,secondary,no,438.0,yes,yes,cellular,9.0,apr,272.0,1.0,323.0,1,failure,0
35,admin.,married,secondary,no,,yes,no,cellular,,apr,259.0,2.0,262.0,1,failure,0
36,management,married,tertiary,no,1198.0,yes,no,cellular,9.0,apr,278.0,,-1.0,0,unknown,0
35,blue-collar,married,secondary,no,63.0,yes,no,cellular,9.0,apr,139.0,1.0,,0,unknown,0
36,admin.,married,secondary,no,3268.0,no,no,,9.0,apr,429.0,2.0,-1.0,0,unknown,0
42,technician,married,secondary,no,488.0,no,no,cellular,9.0,apr,,1.0,325.0,1,other,0
51,blue-collar,married,primary,no,5131.0,yes,no,cellular,9.0,apr,348.0,1.0,,2,failure,0
34,services,single,primary,no,25.0,yes,yes,cellular,9.0,apr,96.0,4.0,314.0,8,other,0
43,management,married,unknown,no,275.0,no,no,cellular,9.0,apr,109.0,2.0,339.0,2,failure,0
47,admin.,married,secondary,no,0.0,no,no,cellular,9.0,apr,159.0,1.0,,0,unknown,0
48,services,divorced,secondary,no,3186.0,no,yes,cellular,9.0,apr,104.0,1.0,-1.0,0,unknown,0
35,admin.,married,secondary,no,898.0,yes,no,cellular,9.0,apr,214.0,1.0,-1.0,0,unknown,1
58,retired,married,secondary,no,2126.0,no,no,cellular,9.0,apr,184.0,1.0,-1.0,0,unknown,0
42,entrepreneur,married,secondary,no,0.0,yes,no,cellular,9.0,apr,,,140.0,4,failure,1
55,management,divorced,tertiary,no,271.0,yes,no,cellular,9.0,apr,191.0,,,0,unknown,0
34,technician,married,secondary,no,1012.0,yes,yes,,9.0,apr,353.0,2.0,163.0,1,success,0
35,admin.,married,secondary,no,-312.0,no,no,cellular,9.0,apr,188.0,1.0,-1.0,0,unknown,0
34,self-employed,single,secondary,no,1261.0,yes,no,,9.0,apr,169.0,2.0,,0,unknown,0
30,blue-collar,married,secondary,no,177.0,yes,no,,9.0,apr,62.0,2.0,,3,failure,0
40,management,divorced,tertiary,no,1315.0,yes,no,cellular,9.0,apr,466.0,2.0,141.0,5,failure,0
43,blue-collar,married,secondary,no,664.0,yes,no,cellular,9.0,apr,290.0,2.0,301.0,1,failure,0
55,self-employed,married,secondary,no,,no,no,telephone,9.0,apr,327.0,,140.0,1,failure,0
29,admin.,married,tertiary,no,332.0,no,no,cellular,9.0,apr,179.0,1.0,-1.0,0,unknown,1
34,blue-collar,married,secondary,no,1235.0,yes,yes,cellular,9.0,apr,464.0,1.0,-1.0,0,unknown,0
31,services,single,secondary,no,900.0,yes,no,cellular,9.0,apr,221.0,2.0,140.0,6,failure,0
53,admin.,divorced,secondary,no,2647.0,yes,no,cellular,9.0,apr,494.0,1.0,-1.0,0,unknown,0
39,management,married,tertiary,no,399.0,no,no,cellular,9.0,apr,504.0,1.0,-1.0,0,unknown,0
68,retired,divorced,primary,no,695.0,no,no,cellular,9.0,apr,233.0,1.0,,0,unknown,1
20,student,single,secondary,no,1819.0,no,no,cellular,9.0,apr,245.0,3.0,-1.0,0,unknown,1
31,blue-collar,single,secondary,no,501.0,yes,no,cellular,9.0,apr,132.0,1.0,-1.0,0,unknown,0
39,admin.,married,secondary,no,0.0,no,no,cellular,9.0,apr,,,-1.0,0,unknown,0
36,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,9.0,apr,339.0,1.0,-1.0,0,unknown,0
30,management,single,tertiary,no,2544.0,no,no,cellular,9.0,apr,152.0,,-1.0,0,unknown,1
41,blue-collar,married,primary,no,3658.0,yes,no,cellular,9.0,apr,268.0,1.0,330.0,1,failure,0
30,technician,single,tertiary,no,987.0,no,no,cellular,9.0,apr,,6.0,-1.0,0,unknown,0
37,technician,single,secondary,no,1590.0,yes,no,cellular,9.0,apr,121.0,5.0,,3,other,0
31,admin.,single,secondary,no,3323.0,yes,no,cellular,9.0,apr,337.0,2.0,-1.0,0,unknown,0
40,management,single,tertiary,no,-318.0,yes,yes,,9.0,apr,133.0,1.0,-1.0,0,unknown,0
40,blue-collar,married,secondary,no,1074.0,yes,no,cellular,9.0,apr,,2.0,,0,unknown,0
40,,married,secondary,no,1554.0,yes,no,cellular,9.0,apr,385.0,2.0,331.0,1,failure,0
34,entrepreneur,married,secondary,no,1847.0,yes,no,cellular,9.0,apr,543.0,3.0,321.0,6,failure,0
38,admin.,single,tertiary,no,-898.0,yes,no,cellular,9.0,apr,345.0,2.0,323.0,1,failure,0
32,blue-collar,married,secondary,no,759.0,yes,no,cellular,9.0,apr,317.0,5.0,-1.0,0,unknown,1
34,services,married,secondary,no,404.0,yes,no,cellular,9.0,apr,208.0,12.0,337.0,1,failure,0
25,management,single,tertiary,no,565.0,yes,no,cellular,9.0,apr,175.0,1.0,-1.0,0,unknown,0
